timestamp,location,vehicle_count,average_speed_kmph,traffic_condition,weather
2026-01-10 23:00:00,Begampur,74,29.36,Moderate,Clear
2026-01-10 23:05:00,Begampur,57,40.3,Free Flow,Clear
2026-01-10 23:25:00,Natham Road,126,40.24,Heavy,Rainy
2026-01-11 00:06:00,Nagalk Nagar,57,58.07,Moderate,Clear
2026-01-11 00:08:00,Nagalk Nagar,45,53.4,Heavy,Clear
2026-01-11 00:11:00,Trichy Road,155,46.58,Moderate,Clear
2026-01-11 00:34:00,Palani Road,120,36.08,Jam,Cloudy
2026-01-11 00:41:00,Nagalk Nagar,48,27.84,Heavy,Cloudy
2026-01-11 00:43:00,Trichy Road,95,40.4,Free Flow,Rainy
2026-01-11 00:52:00,Begampur,41,42.89,Jam,Rainy
2026-01-11 00:55:00,Batlagundu Road,40,16.7,Free Flow,Clear
2026-01-11 01:00:00,Oddanchatram Road,25,49.48,Heavy,Cloudy
2026-01-11 01:00:00,Batlagundu Road,111,23.7,Heavy,Clear
2026-01-11 01:03:00,Nagalk Nagar,76,29.48,Free Flow,Cloudy
2026-01-11 01:20:00,SPM Nagar,47,56.4,Jam,Cloudy
2026-01-11 01:28:00,Trichy Road,150,53.01,Moderate,Rainy
2026-01-11 02:07:00,Batlagundu Road,115,67.68,Free Flow,Cloudy
2026-01-11 02:13:00,Begampur,90,32.84,Heavy,Cloudy
2026-01-11 02:16:00,Natham Road,121,32.92,Free Flow,Cloudy
2026-01-11 02:20:00,Oddanchatram Road,95,41.63,Moderate,Cloudy
2026-01-11 02:26:00,Nagalk Nagar,78,65.9,Jam,Cloudy
2026-01-11 02:38:00,Nagalk Nagar,146,36.82,Jam,Clear
2026-01-11 02:38:00,Dindigul Bus Stand,82,32.9,Jam,Rainy
2026-01-11 02:51:00,RM Colony,11,47.98,Heavy,Cloudy
2026-01-11 02:55:00,Batlagundu Road,78,43.44,Jam,Cloudy
2026-01-11 03:03:00,Trichy Road,43,64.51,Jam,Rainy
2026-01-11 03:05:00,RM Colony,124,69.86,Jam,Cloudy
2026-01-11 03:08:00,Oddanchatram Road,24,41.24,Free Flow,Cloudy
2026-01-11 03:10:00,Batlagundu Road,169,60.46,Moderate,Cloudy
2026-01-11 03:46:00,SPM Nagar,171,64.88,Moderate,Cloudy
2026-01-11 03:48:00,Begampur,43,30.98,Heavy,Cloudy
2026-01-11 03:56:00,RM Colony,53,30.24,Heavy,Rainy
2026-01-11 04:21:00,Palani Road,88,18.8,Jam,Rainy
2026-01-11 04:29:00,Oddanchatram Road,108,42.83,Moderate,Rainy
2026-01-11 04:38:00,Trichy Road,12,43.26,Moderate,Cloudy
2026-01-11 04:40:00,Begampur,39,39.44,Heavy,Cloudy
2026-01-11 04:42:00,Trichy Road,101,37.31,Free Flow,Cloudy
2026-01-11 04:45:00,Trichy Road,169,30.32,Free Flow,Cloudy
2026-01-11 04:48:00,Natham Road,168,25.02,Free Flow,Rainy
2026-01-11 04:49:00,Trichy Road,24,18.15,Free Flow,Cloudy
2026-01-11 05:00:00,Dindigul Bus Stand,152,59.14,Free Flow,Rainy
2026-01-11 05:20:00,Begampur,78,48.1,Jam,Cloudy
2026-01-11 05:28:00,Palani Road,128,27.76,Jam,Rainy
2026-01-11 05:37:00,Oddanchatram Road,113,20.05,Heavy,Cloudy
2026-01-11 05:39:00,Begampur,64,49.5,Free Flow,Clear
2026-01-11 05:43:00,Batlagundu Road,15,49.94,Jam,Rainy
2026-01-11 05:47:00,Palani Road,143,22.42,Heavy,Cloudy
2026-01-11 06:05:00,Trichy Road,157,22.28,Moderate,Cloudy
2026-01-11 06:18:00,Oddanchatram Road,110,63.86,Jam,Clear
2026-01-11 06:29:00,Batlagundu Road,83,15.52,Jam,Rainy
2026-01-11 06:34:00,Batlagundu Road,135,69.9,Heavy,Cloudy
2026-01-11 06:35:00,Trichy Road,157,35.58,Jam,Clear
2026-01-11 06:47:00,RM Colony,26,61.57,Free Flow,Rainy
2026-01-11 07:08:00,Palani Road,32,68.08,Moderate,Cloudy
2026-01-11 07:18:00,Batlagundu Road,190,33.14,Moderate,Cloudy
2026-01-11 07:33:00,Nagalk Nagar,167,68.7,Free Flow,Rainy
2026-01-11 07:48:00,Batlagundu Road,31,53.49,Free Flow,Cloudy
2026-01-11 08:07:00,Nagalk Nagar,116,52.37,Free Flow,Clear
2026-01-11 08:11:00,Batlagundu Road,142,52.54,Free Flow,Cloudy
2026-01-11 08:15:00,Begampur,56,56.58,Heavy,Clear
2026-01-11 08:17:00,Oddanchatram Road,97,41.87,Moderate,Rainy
2026-01-11 08:19:00,Oddanchatram Road,171,48.56,Heavy,Rainy
2026-01-11 08:27:00,Trichy Road,186,33.26,Moderate,Rainy
2026-01-11 08:34:00,Natham Road,12,63.9,Heavy,Rainy
2026-01-11 08:41:00,Batlagundu Road,34,15.08,Jam,Rainy
2026-01-11 09:00:00,Dindigul Bus Stand,21,65.33,Free Flow,Rainy
2026-01-11 09:14:00,Natham Road,133,38.95,Heavy,Cloudy
2026-01-11 09:15:00,Natham Road,163,59.1,Free Flow,Rainy
2026-01-11 09:22:00,RM Colony,199,16.04,Jam,Clear
2026-01-11 09:38:00,Natham Road,172,27.23,Moderate,Clear
2026-01-11 09:42:00,Oddanchatram Road,186,15.96,Jam,Rainy
2026-01-11 09:45:00,Trichy Road,87,41.1,Jam,Rainy
2026-01-11 09:51:00,Batlagundu Road,68,53.91,Heavy,Cloudy
2026-01-11 09:53:00,Natham Road,84,39.3,Moderate,Rainy
2026-01-11 09:57:00,Palani Road,173,35.39,Moderate,Clear
2026-01-11 09:59:00,Palani Road,62,16.24,Heavy,Cloudy
2026-01-11 10:05:00,Natham Road,196,50.38,Moderate,Rainy
2026-01-11 10:29:00,Dindigul Bus Stand,60,32.96,Moderate,Cloudy
2026-01-11 10:29:00,Palani Road,18,35.76,Moderate,Cloudy
2026-01-11 10:31:00,RM Colony,43,65.69,Free Flow,Rainy
2026-01-11 10:32:00,SPM Nagar,103,33.44,Moderate,Clear
2026-01-11 10:43:00,SPM Nagar,120,40.38,Heavy,Rainy
2026-01-11 10:57:00,Trichy Road,186,51.34,Moderate,Clear
2026-01-11 11:06:00,Oddanchatram Road,161,46.83,Free Flow,Rainy
2026-01-11 11:06:00,Begampur,193,35.38,Heavy,Cloudy
2026-01-11 11:11:00,Natham Road,173,38.68,Jam,Cloudy
2026-01-11 11:17:00,Batlagundu Road,150,21.86,Jam,Rainy
2026-01-11 11:24:00,Dindigul Bus Stand,68,28.59,Jam,Clear
2026-01-11 11:34:00,Dindigul Bus Stand,187,65.52,Free Flow,Clear
2026-01-11 11:36:00,Trichy Road,86,43.82,Heavy,Cloudy
2026-01-11 11:37:00,Natham Road,54,45.61,Moderate,Clear
2026-01-11 11:40:00,Batlagundu Road,83,64.75,Moderate,Rainy
2026-01-11 11:53:00,Natham Road,155,51.89,Free Flow,Cloudy
2026-01-11 11:53:00,Nagalk Nagar,174,63.57,Jam,Rainy
2026-01-11 11:59:00,Nagalk Nagar,174,38.02,Moderate,Clear
2026-01-11 12:05:00,Natham Road,83,15.38,Moderate,Clear
2026-01-11 12:08:00,Batlagundu Road,165,63.62,Moderate,Clear
2026-01-11 12:17:00,Batlagundu Road,125,27.74,Heavy,Rainy
2026-01-11 12:27:00,Begampur,101,66.1,Free Flow,Rainy
2026-01-11 12:32:00,Nagalk Nagar,186,35.43,Heavy,Clear
2026-01-11 12:32:00,Palani Road,41,62.18,Free Flow,Clear
2026-01-11 12:34:00,Palani Road,20,25.46,Heavy,Rainy
2026-01-11 12:35:00,Trichy Road,186,50.44,Heavy,Cloudy
2026-01-11 12:50:00,Palani Road,123,18.49,Heavy,Cloudy
2026-01-11 13:04:00,Dindigul Bus Stand,47,15.89,Heavy,Clear
2026-01-11 13:18:00,Natham Road,44,34.89,Free Flow,Clear
2026-01-11 13:28:00,Nagalk Nagar,33,51.35,Moderate,Rainy
2026-01-11 13:43:00,Batlagundu Road,169,17.3,Heavy,Rainy
2026-01-11 13:56:00,Palani Road,98,59.74,Free Flow,Rainy
2026-01-11 13:59:00,Oddanchatram Road,25,41.7,Jam,Cloudy
2026-01-11 14:00:00,Palani Road,155,20.04,Moderate,Cloudy
2026-01-11 14:00:00,Natham Road,188,36.98,Moderate,Cloudy
2026-01-11 14:13:00,Oddanchatram Road,50,47.34,Moderate,Cloudy
2026-01-11 14:19:00,SPM Nagar,131,65.27,Moderate,Rainy
2026-01-11 14:27:00,Trichy Road,129,57.0,Free Flow,Clear
2026-01-11 14:29:00,Palani Road,52,41.55,Jam,Clear
2026-01-11 14:29:00,Begampur,147,36.66,Heavy,Clear
2026-01-11 14:38:00,Begampur,50,66.97,Jam,Clear
2026-01-11 14:48:00,Oddanchatram Road,126,67.18,Free Flow,Clear
2026-01-11 14:54:00,Batlagundu Road,184,15.29,Free Flow,Rainy
2026-01-11 14:59:00,Oddanchatram Road,74,42.44,Moderate,Cloudy
2026-01-11 15:04:00,Dindigul Bus Stand,80,58.63,Heavy,Cloudy
2026-01-11 15:25:00,RM Colony,35,23.41,Heavy,Clear
2026-01-11 15:28:00,Natham Road,64,69.24,Moderate,Cloudy
2026-01-11 15:36:00,Nagalk Nagar,151,47.53,Heavy,Clear
2026-01-11 15:38:00,Batlagundu Road,71,49.91,Moderate,Clear
2026-01-11 15:47:00,Begampur,192,33.28,Jam,Cloudy
2026-01-11 15:48:00,Batlagundu Road,187,51.9,Moderate,Rainy
2026-01-11 15:56:00,Batlagundu Road,139,62.82,Heavy,Cloudy
2026-01-11 15:56:00,RM Colony,90,69.87,Jam,Clear
2026-01-11 16:01:00,Nagalk Nagar,189,21.41,Jam,Clear
2026-01-11 16:02:00,SPM Nagar,43,49.47,Moderate,Rainy
2026-01-11 16:02:00,Dindigul Bus Stand,156,62.45,Heavy,Rainy
2026-01-11 16:04:00,Palani Road,75,21.79,Free Flow,Rainy
2026-01-11 16:06:00,RM Colony,121,26.04,Moderate,Cloudy
2026-01-11 16:13:00,Begampur,44,18.11,Jam,Cloudy
2026-01-11 16:14:00,Dindigul Bus Stand,149,50.93,Free Flow,Clear
2026-01-11 16:18:00,SPM Nagar,41,27.28,Moderate,Cloudy
2026-01-11 16:23:00,Natham Road,74,65.2,Jam,Rainy
2026-01-11 16:25:00,Dindigul Bus Stand,186,60.64,Heavy,Cloudy
2026-01-11 16:38:00,RM Colony,51,44.89,Heavy,Cloudy
2026-01-11 16:57:00,RM Colony,159,15.95,Jam,Clear
2026-01-11 17:04:00,Trichy Road,66,50.13,Heavy,Rainy
2026-01-11 17:18:00,RM Colony,25,67.08,Free Flow,Cloudy
2026-01-11 17:24:00,RM Colony,149,59.21,Jam,Clear
2026-01-11 17:33:00,Begampur,82,55.85,Moderate,Rainy
2026-01-11 17:37:00,Natham Road,174,27.29,Jam,Clear
2026-01-11 17:41:00,Natham Road,65,16.44,Heavy,Rainy
2026-01-11 17:55:00,Natham Road,129,61.75,Free Flow,Clear
2026-01-11 17:57:00,RM Colony,190,56.49,Free Flow,Cloudy
2026-01-11 18:00:00,Begampur,97,54.43,Jam,Rainy
2026-01-11 18:21:00,SPM Nagar,194,47.3,Jam,Rainy
2026-01-11 18:43:00,RM Colony,108,41.94,Free Flow,Rainy
2026-01-11 19:18:00,Begampur,137,57.69,Free Flow,Cloudy
2026-01-11 19:28:00,Begampur,33,59.69,Free Flow,Clear
2026-01-11 19:33:00,Nagalk Nagar,153,67.57,Moderate,Rainy
2026-01-11 19:34:00,Palani Road,110,55.61,Moderate,Rainy
2026-01-11 19:38:00,Batlagundu Road,96,61.07,Moderate,Clear
2026-01-11 19:55:00,Trichy Road,181,37.38,Heavy,Rainy
2026-01-11 20:18:00,Batlagundu Road,172,53.93,Free Flow,Rainy
2026-01-11 20:28:00,Palani Road,139,19.73,Free Flow,Rainy
2026-01-11 20:45:00,Nagalk Nagar,104,69.52,Jam,Clear
2026-01-11 20:53:00,Natham Road,169,63.64,Free Flow,Rainy
2026-01-11 20:55:00,Begampur,35,65.03,Heavy,Clear
2026-01-11 21:05:00,Trichy Road,66,29.45,Jam,Rainy
2026-01-11 21:15:00,Natham Road,39,52.81,Free Flow,Cloudy
2026-01-11 21:19:00,Dindigul Bus Stand,123,47.18,Free Flow,Rainy
2026-01-11 21:26:00,Dindigul Bus Stand,43,58.05,Free Flow,Clear
2026-01-11 21:30:00,Begampur,89,54.91,Free Flow,Clear
2026-01-11 22:31:00,SPM Nagar,57,60.86,Free Flow,Cloudy
2026-01-11 22:50:00,RM Colony,99,26.85,Jam,Rainy
2026-01-11 23:01:00,SPM Nagar,71,22.54,Moderate,Clear
2026-01-11 23:15:00,Nagalk Nagar,21,46.33,Free Flow,Cloudy
2026-01-11 23:40:00,RM Colony,134,60.67,Moderate,Rainy
2026-01-12 00:04:00,Batlagundu Road,157,31.18,Heavy,Cloudy
2026-01-12 00:10:00,SPM Nagar,60,31.47,Jam,Cloudy
2026-01-12 00:18:00,SPM Nagar,151,42.52,Moderate,Rainy
2026-01-12 00:49:00,Nagalk Nagar,165,17.64,Jam,Rainy
2026-01-12 00:53:00,Begampur,105,38.06,Heavy,Rainy
2026-01-12 01:20:00,Nagalk Nagar,136,20.02,Free Flow,Cloudy
2026-01-12 01:26:00,Batlagundu Road,155,33.05,Jam,Clear
2026-01-12 01:26:00,Trichy Road,191,54.77,Moderate,Rainy
2026-01-12 01:26:00,Nagalk Nagar,22,30.76,Free Flow,Cloudy
2026-01-12 01:58:00,Nagalk Nagar,159,50.13,Jam,Clear
2026-01-12 02:10:00,Nagalk Nagar,190,48.58,Heavy,Cloudy
2026-01-12 02:21:00,Batlagundu Road,119,36.31,Jam,Clear
2026-01-12 02:23:00,Oddanchatram Road,113,65.0,Heavy,Cloudy
2026-01-12 02:27:00,Palani Road,133,65.68,Heavy,Rainy
2026-01-12 02:28:00,RM Colony,110,25.63,Free Flow,Clear
2026-01-12 02:43:00,Palani Road,46,31.44,Heavy,Rainy
2026-01-12 02:47:00,Batlagundu Road,165,16.06,Heavy,Clear
2026-01-12 03:00:00,Batlagundu Road,65,41.77,Jam,Clear
2026-01-12 03:01:00,Begampur,131,26.88,Free Flow,Clear
2026-01-12 03:12:00,Dindigul Bus Stand,169,44.81,Free Flow,Rainy
2026-01-12 03:15:00,Begampur,90,34.59,Heavy,Cloudy
2026-01-12 03:22:00,RM Colony,156,67.74,Free Flow,Clear
2026-01-12 03:22:00,Trichy Road,77,36.52,Jam,Cloudy
2026-01-12 03:25:00,Trichy Road,125,24.2,Jam,Rainy
2026-01-12 03:38:00,Dindigul Bus Stand,138,57.08,Heavy,Clear
2026-01-12 03:43:00,Begampur,45,50.78,Jam,Clear
2026-01-12 03:44:00,Oddanchatram Road,55,68.28,Free Flow,Cloudy
2026-01-12 03:45:00,Dindigul Bus Stand,28,51.85,Free Flow,Clear
2026-01-12 03:57:00,Palani Road,191,67.21,Free Flow,Clear
2026-01-12 04:16:00,Dindigul Bus Stand,147,22.95,Heavy,Rainy
2026-01-12 04:20:00,Natham Road,30,35.18,Moderate,Cloudy
2026-01-12 04:22:00,Nagalk Nagar,63,39.34,Free Flow,Rainy
2026-01-12 04:23:00,RM Colony,68,20.18,Heavy,Clear
2026-01-12 04:34:00,Palani Road,170,68.19,Heavy,Rainy
2026-01-12 05:11:00,RM Colony,30,58.93,Jam,Cloudy
2026-01-12 05:20:00,Oddanchatram Road,21,55.4,Jam,Rainy
2026-01-12 05:26:00,SPM Nagar,122,30.17,Moderate,Rainy
2026-01-12 06:01:00,Dindigul Bus Stand,50,49.52,Heavy,Rainy
2026-01-12 06:04:00,Natham Road,85,51.45,Heavy,Cloudy
2026-01-12 06:04:00,Begampur,146,30.24,Moderate,Clear
2026-01-12 06:08:00,Trichy Road,137,52.04,Heavy,Rainy
2026-01-12 06:30:00,Dindigul Bus Stand,88,49.6,Free Flow,Clear
2026-01-12 06:31:00,Dindigul Bus Stand,175,18.81,Heavy,Cloudy
2026-01-12 06:33:00,RM Colony,107,27.41,Free Flow,Cloudy
2026-01-12 06:47:00,Nagalk Nagar,48,64.94,Free Flow,Clear
2026-01-12 06:49:00,Nagalk Nagar,64,36.81,Jam,Clear
2026-01-12 06:52:00,Batlagundu Road,96,31.48,Moderate,Rainy
2026-01-12 07:03:00,Palani Road,12,39.77,Heavy,Cloudy
2026-01-12 07:29:00,Nagalk Nagar,184,30.49,Heavy,Cloudy
2026-01-12 07:29:00,Palani Road,64,63.41,Free Flow,Cloudy
2026-01-12 07:45:00,Trichy Road,10,53.9,Moderate,Cloudy
2026-01-12 08:03:00,Begampur,136,67.86,Heavy,Clear
2026-01-12 08:04:00,Palani Road,24,62.03,Free Flow,Rainy
2026-01-12 08:09:00,SPM Nagar,48,36.63,Free Flow,Cloudy
2026-01-12 08:21:00,SPM Nagar,112,28.55,Jam,Cloudy
2026-01-12 08:22:00,Trichy Road,35,68.23,Jam,Clear
2026-01-12 08:25:00,Oddanchatram Road,114,37.25,Moderate,Rainy
2026-01-12 08:27:00,SPM Nagar,184,23.97,Jam,Rainy
2026-01-12 08:47:00,Palani Road,115,42.1,Moderate,Rainy
2026-01-12 08:55:00,Natham Road,179,54.21,Moderate,Clear
2026-01-12 08:57:00,Trichy Road,39,17.56,Free Flow,Clear
2026-01-12 09:05:00,Batlagundu Road,30,56.97,Moderate,Cloudy
2026-01-12 09:10:00,Begampur,34,64.12,Jam,Rainy
2026-01-12 09:25:00,Nagalk Nagar,69,22.4,Heavy,Clear
2026-01-12 09:32:00,RM Colony,57,39.66,Free Flow,Cloudy
2026-01-12 09:39:00,RM Colony,160,62.38,Free Flow,Rainy
2026-01-12 09:39:00,Palani Road,153,34.25,Moderate,Clear
2026-01-12 09:45:00,RM Colony,175,16.23,Moderate,Cloudy
2026-01-12 09:47:00,Dindigul Bus Stand,128,59.53,Moderate,Rainy
2026-01-12 09:53:00,Begampur,47,28.27,Jam,Clear
2026-01-12 09:57:00,Oddanchatram Road,117,21.7,Jam,Rainy
2026-01-12 10:23:00,Trichy Road,112,58.96,Moderate,Rainy
2026-01-12 10:24:00,Palani Road,156,53.3,Moderate,Cloudy
2026-01-12 10:29:00,SPM Nagar,193,40.08,Jam,Cloudy
2026-01-12 10:32:00,Trichy Road,69,51.29,Free Flow,Rainy
2026-01-12 10:58:00,RM Colony,134,54.2,Moderate,Cloudy
2026-01-12 11:03:00,Palani Road,64,31.99,Heavy,Rainy
2026-01-12 11:04:00,Dindigul Bus Stand,38,66.88,Moderate,Rainy
2026-01-12 11:06:00,Palani Road,66,57.0,Free Flow,Clear
2026-01-12 11:23:00,Begampur,61,35.07,Heavy,Rainy
2026-01-12 11:25:00,Dindigul Bus Stand,81,53.08,Heavy,Clear
2026-01-12 11:31:00,Trichy Road,191,45.81,Moderate,Clear
2026-01-12 11:38:00,Begampur,117,20.76,Heavy,Cloudy
2026-01-12 11:43:00,Oddanchatram Road,57,67.78,Moderate,Cloudy
2026-01-12 11:44:00,Palani Road,141,37.89,Moderate,Rainy
2026-01-12 11:45:00,Natham Road,139,32.33,Free Flow,Rainy
2026-01-12 11:56:00,Oddanchatram Road,89,34.77,Heavy,Rainy
2026-01-12 11:58:00,Begampur,126,33.0,Heavy,Clear
2026-01-12 11:59:00,Begampur,38,34.14,Heavy,Clear
2026-01-12 12:12:00,SPM Nagar,93,18.25,Free Flow,Cloudy
2026-01-12 12:36:00,Oddanchatram Road,56,50.44,Jam,Rainy
2026-01-12 12:58:00,Nagalk Nagar,118,41.87,Free Flow,Rainy
2026-01-12 12:58:00,Batlagundu Road,162,59.68,Free Flow,Rainy
2026-01-12 13:19:00,RM Colony,101,33.71,Moderate,Rainy
2026-01-12 13:24:00,Batlagundu Road,162,58.03,Jam,Cloudy
2026-01-12 13:39:00,Nagalk Nagar,110,45.99,Free Flow,Cloudy
2026-01-12 13:46:00,Begampur,101,47.79,Free Flow,Cloudy
2026-01-12 13:54:00,Natham Road,60,28.02,Jam,Rainy
2026-01-12 14:09:00,Natham Road,131,48.99,Jam,Cloudy
2026-01-12 14:21:00,Nagalk Nagar,74,54.95,Free Flow,Clear
2026-01-12 14:29:00,Oddanchatram Road,33,35.05,Moderate,Rainy
2026-01-12 14:35:00,Natham Road,36,15.39,Heavy,Cloudy
2026-01-12 15:08:00,Natham Road,50,39.16,Free Flow,Clear
2026-01-12 15:15:00,Nagalk Nagar,70,17.65,Jam,Cloudy
2026-01-12 15:54:00,Trichy Road,102,47.58,Heavy,Rainy
2026-01-12 15:58:00,Dindigul Bus Stand,147,27.93,Moderate,Cloudy
2026-01-12 16:02:00,SPM Nagar,161,66.36,Moderate,Cloudy
2026-01-12 16:03:00,Begampur,30,43.47,Moderate,Cloudy
2026-01-12 16:59:00,RM Colony,198,55.12,Jam,Rainy
2026-01-12 17:01:00,Trichy Road,112,20.34,Moderate,Cloudy
2026-01-12 17:07:00,RM Colony,121,38.49,Heavy,Rainy
2026-01-12 17:17:00,SPM Nagar,189,16.69,Heavy,Rainy
2026-01-12 17:20:00,Begampur,199,30.26,Moderate,Rainy
2026-01-12 17:20:00,SPM Nagar,117,68.03,Jam,Clear
2026-01-12 17:49:00,SPM Nagar,124,49.44,Free Flow,Cloudy
2026-01-12 17:55:00,Oddanchatram Road,193,27.22,Free Flow,Clear
2026-01-12 17:57:00,Begampur,57,58.17,Jam,Clear
2026-01-12 18:01:00,Dindigul Bus Stand,158,42.54,Heavy,Cloudy
2026-01-12 18:04:00,Batlagundu Road,176,56.37,Moderate,Rainy
2026-01-12 18:12:00,Palani Road,98,44.82,Heavy,Rainy
2026-01-12 18:23:00,Palani Road,51,63.03,Jam,Clear
2026-01-12 18:23:00,SPM Nagar,149,66.83,Moderate,Cloudy
2026-01-12 18:31:00,Dindigul Bus Stand,35,52.48,Free Flow,Rainy
2026-01-12 18:34:00,Begampur,163,22.03,Free Flow,Rainy
2026-01-12 18:35:00,Batlagundu Road,99,22.57,Jam,Rainy
2026-01-12 18:52:00,RM Colony,40,22.94,Heavy,Clear
2026-01-12 18:57:00,Begampur,31,29.76,Jam,Clear
2026-01-12 19:02:00,Trichy Road,98,23.42,Free Flow,Rainy
2026-01-12 19:06:00,Oddanchatram Road,126,62.44,Moderate,Cloudy
2026-01-12 19:12:00,Natham Road,52,40.32,Moderate,Cloudy
2026-01-12 19:16:00,Batlagundu Road,92,32.22,Free Flow,Rainy
2026-01-12 19:39:00,SPM Nagar,72,23.03,Free Flow,Rainy
2026-01-12 19:50:00,Dindigul Bus Stand,76,39.02,Jam,Clear
2026-01-12 19:54:00,SPM Nagar,188,39.32,Free Flow,Rainy
2026-01-12 20:18:00,Batlagundu Road,60,20.56,Moderate,Clear
2026-01-12 20:19:00,Nagalk Nagar,76,45.88,Jam,Rainy
2026-01-12 20:40:00,Oddanchatram Road,18,15.91,Jam,Rainy
2026-01-12 20:44:00,Nagalk Nagar,165,65.08,Free Flow,Clear
2026-01-12 21:04:00,Begampur,153,61.67,Moderate,Cloudy
2026-01-12 21:14:00,SPM Nagar,131,64.33,Free Flow,Cloudy
2026-01-12 21:17:00,SPM Nagar,36,22.75,Jam,Clear
2026-01-12 21:33:00,SPM Nagar,179,50.16,Heavy,Cloudy
2026-01-12 21:35:00,Nagalk Nagar,84,66.8,Jam,Cloudy
2026-01-12 21:44:00,RM Colony,105,47.75,Free Flow,Clear
2026-01-12 21:45:00,Palani Road,20,53.83,Jam,Cloudy
2026-01-12 21:50:00,Nagalk Nagar,162,30.7,Heavy,Clear
2026-01-12 22:00:00,Nagalk Nagar,23,64.84,Moderate,Cloudy
2026-01-12 22:09:00,RM Colony,199,16.21,Free Flow,Cloudy
2026-01-12 22:10:00,Begampur,142,54.93,Free Flow,Clear
2026-01-12 22:16:00,Oddanchatram Road,14,69.34,Free Flow,Rainy
2026-01-12 22:35:00,Batlagundu Road,75,69.08,Moderate,Clear
2026-01-12 22:37:00,Oddanchatram Road,150,30.09,Heavy,Clear
2026-01-12 22:37:00,SPM Nagar,118,55.89,Free Flow,Clear
2026-01-12 22:58:00,Nagalk Nagar,90,30.78,Free Flow,Cloudy
2026-01-12 22:58:00,Dindigul Bus Stand,76,31.22,Free Flow,Cloudy
2026-01-12 23:04:00,Batlagundu Road,129,21.81,Heavy,Cloudy
2026-01-12 23:05:00,SPM Nagar,57,30.8,Jam,Rainy
2026-01-12 23:11:00,Batlagundu Road,132,58.3,Moderate,Rainy
2026-01-12 23:12:00,Oddanchatram Road,135,49.27,Free Flow,Cloudy
2026-01-12 23:40:00,SPM Nagar,40,69.71,Moderate,Clear
2026-01-13 00:01:00,SPM Nagar,61,40.79,Moderate,Clear
2026-01-13 00:03:00,Dindigul Bus Stand,100,49.68,Jam,Cloudy
2026-01-13 00:08:00,Palani Road,184,68.09,Heavy,Cloudy
2026-01-13 00:52:00,Trichy Road,111,69.16,Heavy,Clear
2026-01-13 00:55:00,Begampur,85,68.4,Moderate,Clear
2026-01-13 01:01:00,Natham Road,155,41.6,Free Flow,Rainy
2026-01-13 01:03:00,Dindigul Bus Stand,71,49.41,Jam,Cloudy
2026-01-13 01:46:00,Palani Road,43,53.81,Jam,Rainy
2026-01-13 01:51:00,SPM Nagar,64,60.27,Heavy,Rainy
2026-01-13 01:54:00,Begampur,41,24.2,Free Flow,Cloudy
2026-01-13 02:37:00,SPM Nagar,67,57.27,Moderate,Cloudy
2026-01-13 02:58:00,Begampur,125,28.11,Moderate,Rainy
2026-01-13 03:05:00,RM Colony,54,17.8,Moderate,Clear
2026-01-13 03:30:00,SPM Nagar,116,50.71,Jam,Cloudy
2026-01-13 03:31:00,Oddanchatram Road,116,55.36,Moderate,Cloudy
2026-01-13 03:35:00,Palani Road,172,53.67,Moderate,Cloudy
2026-01-13 03:37:00,RM Colony,51,66.28,Moderate,Clear
2026-01-13 03:40:00,Natham Road,43,32.36,Free Flow,Clear
2026-01-13 03:57:00,Dindigul Bus Stand,152,56.69,Free Flow,Cloudy
2026-01-13 03:57:00,Oddanchatram Road,50,42.96,Free Flow,Cloudy
2026-01-13 03:59:00,SPM Nagar,178,55.67,Heavy,Cloudy
2026-01-13 04:14:00,SPM Nagar,70,69.77,Heavy,Clear
2026-01-13 04:15:00,RM Colony,105,40.04,Jam,Clear
2026-01-13 04:26:00,Palani Road,185,54.47,Moderate,Cloudy
2026-01-13 04:33:00,Palani Road,141,34.67,Free Flow,Rainy
2026-01-13 04:52:00,Dindigul Bus Stand,50,36.27,Heavy,Rainy
2026-01-13 05:09:00,Oddanchatram Road,54,48.38,Heavy,Cloudy
2026-01-13 05:18:00,Nagalk Nagar,154,64.73,Jam,Clear
2026-01-13 05:20:00,SPM Nagar,67,20.83,Free Flow,Clear
2026-01-13 05:37:00,RM Colony,52,29.59,Jam,Cloudy
2026-01-13 05:44:00,Oddanchatram Road,150,66.29,Moderate,Cloudy
2026-01-13 05:44:00,Trichy Road,150,64.18,Jam,Rainy
2026-01-13 06:04:00,Natham Road,60,37.53,Moderate,Rainy
2026-01-13 06:10:00,Begampur,76,32.45,Heavy,Cloudy
2026-01-13 06:30:00,RM Colony,99,18.46,Free Flow,Cloudy
2026-01-13 07:25:00,Batlagundu Road,59,35.18,Jam,Clear
2026-01-13 07:36:00,Natham Road,185,45.33,Jam,Rainy
2026-01-13 07:39:00,Nagalk Nagar,81,28.19,Heavy,Rainy
2026-01-13 07:43:00,SPM Nagar,101,39.66,Moderate,Rainy
2026-01-13 07:47:00,Batlagundu Road,165,58.2,Heavy,Clear
2026-01-13 07:56:00,Nagalk Nagar,147,62.27,Jam,Rainy
2026-01-13 07:58:00,RM Colony,80,64.25,Jam,Clear
2026-01-13 08:01:00,Natham Road,52,19.5,Jam,Rainy
2026-01-13 08:01:00,RM Colony,158,44.33,Moderate,Rainy
